"Number","Experiment","Date","Day","Hour","Transfer","Strain","Media","Temperature","Treatment","Replicate","RF","Rfctrl","Rep","seqRep","lnRF","trDay"
15,"salinity",2015-03-05,101,24,23,"164-11","ASW","21","12",1,397.89,16.52,"1","23",5.9437700324953,2
16,"salinity",2015-03-05,101,24,23,"156-4","ASW","21","24",1,318.7,15.33,"1","23",5.71495318265837,2
17,"salinity",2015-03-05,101,24,23,"167-7","ASW","21","24",1,396.59,15.33,"1","23",5.94348155708583,2
18,"salinity",2015-03-05,101,24,23,"168-16","ASW","21","24",1,253.77,15.33,"1","23",5.47411770635173,2
19,"salinity",2015-03-05,101,24,23,"169-30","ASW","21","24",1,342.56,15.33,"1","23",5.79066328756716,2
20,"salinity",2015-03-05,101,24,23,"164-11","ASW","21","24",1,238.91,15.33,"1","23",5.40976929184218,2
21,"salinity",2015-03-05,101,24,23,"156-4","ASW","21","36",1,291.5,16.01,"1","23",5.61855133029354,2
22,"salinity",2015-03-05,101,24,23,"167-7","ASW","21","36",1,329.36,16.01,"1","23",5.74732077667068,2
23,"salinity",2015-03-05,101,24,23,"168-16","ASW","21","36",1,22.64,16.01,"1","23",1.89160480419777,2
24,"salinity",2015-03-05,101,24,23,"169-30","ASW","21","36",1,34.03,16.01,"1","23",2.89148225218019,2
25,"salinity",2015-03-05,101,24,23,"164-11","ASW","21","36",1,363.46,16.01,"1","23",5.85062076976034,2
1,"salinity",2015-03-06,102,48,23,"156-4","ASW","21","0",1,521.76,17.66,"1","23",6.22277466108859,3
2,"salinity",2015-03-06,102,48,23,"167-7","ASW","21","0",1,711.37,17.66,"1","23",6.54205400574072,3
3,"salinity",2015-03-06,102,48,23,"168-16","ASW","21","0",1,267.38,17.66,"1","23",5.52034029019354,3
4,"salinity",2015-03-06,102,48,23,"169-30","ASW","21","0",1,837.61,17.66,"1","23",6.70924336278945,3
5,"salinity",2015-03-06,102,48,23,"164-11","ASW","21","0",1,1413.2,17.66,"1","23",7.24103671612703,3
6,"salinity",2015-03-06,102,48,23,"156-4","ASW","21","2",1,624.84,15.56,"1","23",6.41227793216295,3
7,"salinity",2015-03-06,102,48,23,"167-7","ASW","21","2",1,995.96,15.56,"1","23",6.88796065165396,3
8,"salinity",2015-03-06,102,48,23,"168-16","ASW","21","2",1,701.14,15.56,"1","23",6.53026519532949,3
9,"salinity",2015-03-06,102,48,23,"169-30","ASW","21","2",1,720.36,15.56,"1","23",6.55791407462197,3
10,"salinity",2015-03-06,102,48,23,"164-11","ASW","21","2",1,1034.97,15.56,"1","23",6.9269793075498,3
11,"salinity",2015-03-06,102,48,23,"156-4","ASW","21","12",1,420.45,16.25,"1","23",6.00190980496952,3
12,"salinity",2015-03-06,102,48,23,"167-7","ASW","21","12",1,872.76,16.25,"1","23",6.75286599311925,3
13,"salinity",2015-03-06,102,48,23,"168-16","ASW","21","12",1,998.45,16.25,"1","23",6.88979495360514,3
14,"salinity",2015-03-06,102,48,23,"169-30","ASW","21","12",1,847.96,16.25,"1","23",6.72348382236855,3
15,"salinity",2015-03-06,102,48,23,"164-11","ASW","21","12",1,769.83,16.25,"1","23",6.62483518363185,3
16,"salinity",2015-03-06,102,48,23,"156-4","ASW","21","24",1,516.81,15.15,"1","23",6.21792259939002,3
17,"salinity",2015-03-06,102,48,23,"167-7","ASW","21","24",1,1302.37,15.15,"1","23",7.16024013315846,3
18,"salinity",2015-03-06,102,48,23,"168-16","ASW","21","24",1,232.87,15.15,"1","23",5.383209833566,3
19,"salinity",2015-03-06,102,48,23,"169-30","ASW","21","24",1,404.95,15.15,"1","23",5.96563378707346,3
20,"salinity",2015-03-06,102,48,23,"164-11","ASW","21","24",1,385.45,15.15,"1","23",5.91431348791957,3
21,"salinity",2015-03-06,102,48,23,"156-4","ASW","21","36",1,404.82,16.37,"1","23",5.96216446139643,3
22,"salinity",2015-03-06,102,48,23,"167-7","ASW","21","36",1,511.43,16.37,"1","23",6.20467896734431,3
23,"salinity",2015-03-06,102,48,23,"168-16","ASW","21","36",1,23.68,16.37,"1","23",1.98924327376169,3
24,"salinity",2015-03-06,102,48,23,"169-30","ASW","21","36",1,30.62,16.37,"1","23",2.65675690671466,3
25,"salinity",2015-03-06,102,48,23,"164-11","ASW","21","36",1,502.87,16.37,"1","23",6.18723690162606,3
1,"salinity",2015-03-07,103,72,23,"156-4","ASW","21","0",1,1143.25,18.85,"1","23",7.02500483903238,4
2,"salinity",2015-03-07,103,72,23,"167-7","ASW","21","0",1,1657.69,18.85,"1","23",7.40174395347833,4
3,"salinity",2015-03-07,103,72,23,"168-16","ASW","21","0",1,280.06,18.85,"1","23",5.56532468150863,4
4,"salinity",2015-03-07,103,72,23,"169-30","ASW","21","0",1,1823.26,18.85,"1","23",7.49798894752731,4
5,"salinity",2015-03-07,103,72,23,"164-11","ASW","21","0",1,2737.36,18.85,"1","23",7.90783921507838,4
6,"salinity",2015-03-07,103,72,23,"156-4","ASW","21","2",1,1441.97,16.97,"1","23",7.26192709270275,4
7,"salinity",2015-03-07,103,72,23,"167-7","ASW","21","2",1,2846.24,16.97,"1","23",7.94777400683229,4
8,"salinity",2015-03-07,103,72,23,"168-16","ASW","21","2",1,1191.4,16.97,"1","23",7.06853820249311,4
9,"salinity",2015-03-07,103,72,23,"169-30","ASW","21","2",1,1111.96,16.97,"1","23",6.99850050978881,4
10,"salinity",2015-03-07,103,72,23,"164-11","ASW","21","2",1,1501.4,16.97,"1","23",7.30278613916815,4
11,"salinity",2015-03-07,103,72,23,"156-4","ASW","21","12",1,645.72,16.62,"1","23",6.44429022657598,4
12,"salinity",2015-03-07,103,72,23,"167-7","ASW","21","12",1,2416.4,16.62,"1","23",7.78313234546772,4
13,"salinity",2015-03-07,103,72,23,"168-16","ASW","21","12",1,1822.25,16.62,"1","23",7.49866484034093,4
14,"salinity",2015-03-07,103,72,23,"169-30","ASW","21","12",1,1732.44,16.62,"1","23",7.44764637944114,4
15,"salinity",2015-03-07,103,72,23,"164-11","ASW","21","12",1,1373.21,16.62,"1","23",7.21272947711521,4
16,"salinity",2015-03-07,103,72,23,"156-4","ASW","21","24",1,696.62,15.9,"1","23",6.5231510615413,4
17,"salinity",2015-03-07,103,72,23,"167-7","ASW","21","24",1,3030.11,15.9,"1","23",8.01109305160996,4
18,"salinity",2015-03-07,103,72,23,"168-16","ASW","21","24",1,215.62,15.9,"1","23",5.29691638563241,4
19,"salinity",2015-03-07,103,72,23,"169-30","ASW","21","24",1,707.29,15.9,"1","23",6.53870406397535,4
20,"salinity",2015-03-07,103,72,23,"164-11","ASW","21","24",1,548.81,15.9,"1","23",6.27835255437343,4
21,"salinity",2015-03-07,103,72,23,"156-4","ASW","21","36",1,534.82,15.34,"1","23",6.25282831124189,4
22,"salinity",2015-03-07,103,72,23,"167-7","ASW","21","36",1,775.62,15.34,"1","23",6.63368678648264,4
23,"salinity",2015-03-07,103,72,23,"168-16","ASW","21","36",1,22.99,15.34,"1","23",2.03470564783844,4
24,"salinity",2015-03-07,103,72,23,"169-30","ASW","21","36",1,30.69,15.34,"1","23",2.73111547403321,4
25,"salinity",2015-03-07,103,72,23,"164-11","ASW","21","36",1,654.39,15.34,"1","23",6.45998269857772,4
1,"salinity",2015-03-08,104,96,23,"156-4","ASW","21","0",1,2213.6,18.22,"1","23",7.69411043125454,5
2,"salinity",2015-03-08,104,96,23,"167-7","ASW","21","0",1,2593.99,18.22,"1","23",7.85390379752375,5
3,"salinity",2015-03-08,104,96,23,"168-16","ASW","21","0",1,375.66,18.22,"1","23",5.87896751588084,5
4,"salinity",2015-03-08,104,96,23,"169-30","ASW","21","0",1,3819.21,18.22,"1","23",8.24301683809918,5
5,"salinity",2015-03-08,104,96,23,"164-11","ASW","21","0",1,5356.47,18.22,"1","23",8.58265316288802,5
6,"salinity",2015-03-08,104,96,23,"156-4","ASW","21","2",1,2044.94,16.02,"1","23",7.6152589107587,5
7,"salinity",2015-03-08,104,96,23,"167-7","ASW","21","2",1,6057.4,16.02,"1","23",8.7063877416532,5
8,"salinity",2015-03-08,104,96,23,"168-16","ASW","21","2",1,1710.68,16.02,"1","23",7.43523740972319,5
9,"salinity",2015-03-08,104,96,23,"169-30","ASW","21","2",1,1457.19,16.02,"1","23",7.2732105626706,5
10,"salinity",2015-03-08,104,96,23,"164-11","ASW","21","2",1,2472.64,16.02,"1","23",7.8065417004054,5
11,"salinity",2015-03-08,104,96,23,"156-4","ASW","21","12",1,788.55,15.55,"1","23",6.65027904858742,5
12,"salinity",2015-03-08,104,96,23,"167-7","ASW","21","12",1,4562.58,15.55,"1","23",8.42222955156001,5
13,"salinity",2015-03-08,104,96,23,"168-16","ASW","21","12",1,3317.39,15.55,"1","23",8.10223516782454,5
14,"salinity",2015-03-08,104,96,23,"169-30","ASW","21","12",1,2597.73,15.55,"1","23",7.85638928237719,5
15,"salinity",2015-03-08,104,96,23,"164-11","ASW","21","12",1,2721.86,15.55,"1","23",7.90334136240572,5
16,"salinity",2015-03-08,104,96,23,"156-4","ASW","21","24",1,1108.51,14.41,"1","23",6.99768738648274,5
17,"salinity",2015-03-08,104,96,23,"167-7","ASW","21","24",1,6409.67,14.41,"1","23",8.76331236994958,5
18,"salinity",2015-03-08,104,96,23,"168-16","ASW","21","24",1,199.66,14.41,"1","23",5.2217062641762,5
19,"salinity",2015-03-08,104,96,23,"169-30","ASW","21","24",1,994.51,14.41,"1","23",6.88765460727513,5
20,"salinity",2015-03-08,104,96,23,"164-11","ASW","21","24",1,787.24,14.41,"1","23",6.65005910202061,5
21,"salinity",2015-03-08,104,96,23,"156-4","ASW","21","36",1,601.66,15.4,"1","23",6.37376337718431,5
22,"salinity",2015-03-08,104,96,23,"167-7","ASW","21","36",1,1255.9,15.4,"1","23",7.12326980313186,5
23,"salinity",2015-03-08,104,96,23,"168-16","ASW","21","36",1,22.34,15.4,"1","23",1.93730177451871,5
24,"salinity",2015-03-08,104,96,23,"169-30","ASW","21","36",1,30.08,15.4,"1","23",2.68648602318637,5
25,"salinity",2015-03-08,104,96,23,"164-11","ASW","21","36",1,772.04,15.4,"1","23",6.62888757889557,5
1,"salinity",2015-03-09,105,120,23,"156-4","ASW","21","0",1,3897.78,16.71,"1","23",8.26386616779476,6
2,"salinity",2015-03-09,105,120,23,"167-7","ASW","21","0",1,5436.81,16.71,"1","23",8.59786954444799,6
3,"salinity",2015-03-09,105,120,23,"168-16","ASW","21","0",1,536.24,16.71,"1","23",6.2529245567064,6
4,"salinity",2015-03-09,105,120,23,"169-30","ASW","21","0",1,7359.72,16.71,"1","23",8.90150411929189,6
5,"salinity",2015-03-09,105,120,23,"164-11","ASW","21","0",1,11291.4,16.71,"1","23",9.33031566953614,6
6,"salinity",2015-03-09,105,120,23,"156-4","ASW","21","2",1,3099.64,15.61,"1","23",8.03399246226237,6
7,"salinity",2015-03-09,105,120,23,"167-7","ASW","21","2",1,12239.85,15.61,"1","23",9.41117614472142,6
8,"salinity",2015-03-09,105,120,23,"168-16","ASW","21","2",1,2403.81,15.61,"1","23",7.77829522309928,6
9,"salinity",2015-03-09,105,120,23,"169-30","ASW","21","2",1,2169.98,15.61,"1","23",7.67525361640972,6
10,"salinity",2015-03-09,105,120,23,"164-11","ASW","21","2",1,3191.16,15.61,"1","23",8.06323612467095,6
11,"salinity",2015-03-09,105,120,23,"156-4","ASW","21","12",1,1452.46,15.8,"1","23",7.27007625404769,6
12,"salinity",2015-03-09,105,120,23,"167-7","ASW","21","12",1,9827.37,15.8,"1","23",9.19131758052897,6
13,"salinity",2015-03-09,105,120,23,"168-16","ASW","21","12",1,4725.71,15.8,"1","23",8.45742407854764,6
14,"salinity",2015-03-09,105,120,23,"169-30","ASW","21","12",1,3165.51,15.8,"1","23",8.05506566408951,6
15,"salinity",2015-03-09,105,120,23,"164-11","ASW","21","12",1,4317.27,15.8,"1","23",8.3667121037258,6
16,"salinity",2015-03-09,105,120,23,"156-4","ASW","21","24",1,2038.59,15.1,"1","23",7.61257902237141,6
17,"salinity",2015-03-09,105,120,23,"167-7","ASW","21","24",1,13584.01,15.1,"1","23",9.51553642535809,6
18,"salinity",2015-03-09,105,120,23,"168-16","ASW","21","24",1,181.61,15.1,"1","23",5.11505536767703,6
19,"salinity",2015-03-09,105,120,23,"169-30","ASW","21","24",1,1625.88,15.1,"1","23",7.3844738127095,6
20,"salinity",2015-03-09,105,120,23,"164-11","ASW","21","24",1,1123.02,15.1,"1","23",7.01023966253446,6
21,"salinity",2015-03-09,105,120,23,"156-4","ASW","21","36",1,843.62,15.46,"1","23",6.71920637243243,6
22,"salinity",2015-03-09,105,120,23,"167-7","ASW","21","36",1,2031.46,15.46,"1","23",7.60887062919126,6
23,"salinity",2015-03-09,105,120,23,"168-16","ASW","21","36",1,22.05,15.46,"1","23",1.88555334851442,6
24,"salinity",2015-03-09,105,120,23,"169-30","ASW","21","36",1,29.23,15.46,"1","23",2.62249231274056,6
25,"salinity",2015-03-09,105,120,23,"164-11","ASW","21","36",1,1524.08,15.46,"1","23",7.31895060465633,6
1,"salinity",2015-03-10,106,144,23,"156-4","ASW","21","0",1,7052.48,17.9,"1","23",8.85859326627375,7
2,"salinity",2015-03-10,106,144,23,"167-7","ASW","21","0",1,10621.49,17.9,"1","23",9.26894790200657,7
3,"salinity",2015-03-10,106,144,23,"168-16","ASW","21","0",1,761.21,17.9,"1","23",6.61111318515885,7
4,"salinity",2015-03-10,106,144,23,"169-30","ASW","21","0",1,14749.1,17.9,"1","23",9.59772297253358,7
5,"salinity",2015-03-10,106,144,23,"164-11","ASW","21","0",1,14392.24,17.9,"1","23",9.57319995156804,7
6,"salinity",2015-03-10,106,144,23,"156-4","ASW","21","2",1,6814.35,16.17,"1","23",8.82441020828151,7
7,"salinity",2015-03-10,106,144,23,"167-7","ASW","21","2",1,22278.9,16.17,"1","23",10.0106692588191,7
8,"salinity",2015-03-10,106,144,23,"168-16","ASW","21","2",1,4668.14,16.17,"1","23",8.44504606477855,7
9,"salinity",2015-03-10,106,144,23,"169-30","ASW","21","2",1,3600.18,16.17,"1","23",8.1842375642695,7
10,"salinity",2015-03-10,106,144,23,"164-11","ASW","21","2",1,5808.89,16.17,"1","23",8.66435723573204,7
11,"salinity",2015-03-10,106,144,23,"156-4","ASW","21","12",1,1903.81,16.28,"1","23",7.54302437503661,7
12,"salinity",2015-03-10,106,144,23,"167-7","ASW","21","12",1,18699.53,16.28,"1","23",9.83538267951895,7
13,"salinity",2015-03-10,106,144,23,"168-16","ASW","21","12",1,8741.05,16.28,"1","23",9.07392138569165,7
14,"salinity",2015-03-10,106,144,23,"169-30","ASW","21","12",1,6332.16,16.28,"1","23",8.75082237582835,7
15,"salinity",2015-03-10,106,144,23,"164-11","ASW","21","12",1,7362.99,16.28,"1","23",8.90200787294795,7
16,"salinity",2015-03-10,106,144,23,"156-4","ASW","21","24",1,2859.71,16.24,"1","23",7.95278041631314,7
17,"salinity",2015-03-10,106,144,23,"167-7","ASW","21","24",1,26056.31,16.24,"1","23",10.1673917844909,7
18,"salinity",2015-03-10,106,144,23,"168-16","ASW","21","24",1,172.82,16.24,"1","23",5.05356706147977,7
19,"salinity",2015-03-10,106,144,23,"169-30","ASW","21","24",1,2117.74,16.24,"1","23",7.65040665444517,7
20,"salinity",2015-03-10,106,144,23,"164-11","ASW","21","24",1,1595.22,16.24,"1","23",7.36453434793097,7
21,"salinity",2015-03-10,106,144,23,"156-4","ASW","21","36",1,1027.82,15.57,"1","23",6.91993085491227,7
22,"salinity",2015-03-10,106,144,23,"167-7","ASW","21","36",1,3287.36,15.57,"1","23",8.09309251473386,7
23,"salinity",2015-03-10,106,144,23,"168-16","ASW","21","36",1,20.54,15.57,"1","23",1.60341984010854,7
24,"salinity",2015-03-10,106,144,23,"169-30","ASW","21","36",1,28.38,15.57,"1","23",2.55022611590864,7
25,"salinity",2015-03-10,106,144,23,"164-11","ASW","21","36",1,1315.03,15.57,"1","23",7.16970407253816,7
1,"salinity",2015-03-10,106,0,24,"156-4","ASW","21","0",1,200,0,"1","24",5.29831736654804,1
2,"salinity",2015-03-10,106,0,24,"167-7","ASW","21","0",1,200,0,"1","24",5.29831736654804,1
3,"salinity",2015-03-10,106,0,24,"168-16","ASW","21","0",1,200,0,"1","24",5.29831736654804,1
4,"salinity",2015-03-10,106,0,24,"169-30","ASW","21","0",1,200,0,"1","24",5.29831736654804,1
5,"salinity",2015-03-10,106,0,24,"164-11","ASW","21","0",1,200,0,"1","24",5.29831736654804,1
6,"salinity",2015-03-10,106,0,24,"156-4","ASW","21","2",1,200,0,"1","24",5.29831736654804,1
7,"salinity",2015-03-10,106,0,24,"167-7","ASW","21","2",1,200,0,"1","24",5.29831736654804,1
8,"salinity",2015-03-10,106,0,24,"168-16","ASW","21","2",1,200,0,"1","24",5.29831736654804,1
9,"salinity",2015-03-10,106,0,24,"169-30","ASW","21","2",1,200,0,"1","24",5.29831736654804,1
10,"salinity",2015-03-10,106,0,24,"164-11","ASW","21","2",1,200,0,"1","24",5.29831736654804,1
11,"salinity",2015-03-10,106,0,24,"156-4","ASW","21","12",1,200,0,"1","24",5.29831736654804,1
12,"salinity",2015-03-10,106,0,24,"167-7","ASW","21","12",1,200,0,"1","24",5.29831736654804,1
13,"salinity",2015-03-10,106,0,24,"168-16","ASW","21","12",1,200,0,"1","24",5.29831736654804,1
14,"salinity",2015-03-10,106,0,24,"169-30","ASW","21","12",1,200,0,"1","24",5.29831736654804,1
15,"salinity",2015-03-10,106,0,24,"164-11","ASW","21","12",1,200,0,"1","24",5.29831736654804,1
16,"salinity",2015-03-10,106,0,24,"156-4","ASW","21","24",1,200,0,"1","24",5.29831736654804,1
17,"salinity",2015-03-10,106,0,24,"167-7","ASW","21","24",1,200,0,"1","24",5.29831736654804,1
18,"salinity",2015-03-10,106,0,24,"168-16","ASW","21","24",1,200,0,"1","24",5.29831736654804,1
19,"salinity",2015-03-10,106,0,24,"169-30","ASW","21","24",1,200,0,"1","24",5.29831736654804,1
20,"salinity",2015-03-10,106,0,24,"164-11","ASW","21","24",1,200,0,"1","24",5.29831736654804,1
21,"salinity",2015-03-10,106,0,24,"156-4","ASW","21","36",1,200,0,"1","24",5.29831736654804,1
22,"salinity",2015-03-10,106,0,24,"167-7","ASW","21","36",1,200,0,"1","24",5.29831736654804,1
23,"salinity",2015-03-10,106,0,24,"168-16","ASW","21","36",1,200,0,"1","24",5.29831736654804,1
24,"salinity",2015-03-10,106,0,24,"169-30","ASW","21","36",1,200,0,"1","24",5.29831736654804,1
25,"salinity",2015-03-10,106,0,24,"164-11","ASW","21","36",1,200,0,"1","24",5.29831736654804,1
1,"salinity",2015-03-11,107,24,24,"156-4","ASW","21","0",1,379.33,18.73,"1","24",5.88776931076922,2
2,"salinity",2015-03-11,107,24,24,"167-7","ASW","21","0",1,431.46,18.73,"1","24",6.02279362614471,2
3,"salinity",2015-03-11,107,24,24,"168-16","ASW","21","0",1,279.99,18.73,"1","24",5.56551608005842,2
4,"salinity",2015-03-11,107,24,24,"169-30","ASW","21","0",1,348.45,18.73,"1","24",5.79824380944503,2
5,"salinity",2015-03-11,107,24,24,"164-11","ASW","21","0",1,485.92,18.73,"1","24",6.14673602717536,2
6,"salinity",2015-03-11,107,24,24,"156-4","ASW","21","2",1,317.11,15.8,"1","24",5.70813963509761,2
7,"salinity",2015-03-11,107,24,24,"167-7","ASW","21","2",1,499.64,15.8,"1","24",6.18175427355111,2
8,"salinity",2015-03-11,107,24,24,"168-16","ASW","21","2",1,465.45,15.8,"1","24",6.10846950236052,2
9,"salinity",2015-03-11,107,24,24,"169-30","ASW","21","2",1,515.22,15.8,"1","24",6.21344742510144,2
10,"salinity",2015-03-11,107,24,24,"164-11","ASW","21","2",1,442.77,15.8,"1","24",6.0567137531492,2
11,"salinity",2015-03-11,107,24,24,"156-4","ASW","21","12",1,347.81,16.82,"1","24",5.80208816344032,2
12,"salinity",2015-03-11,107,24,24,"167-7","ASW","21","12",1,361.99,16.82,"1","24",5.84403704929135,2
13,"salinity",2015-03-11,107,24,24,"168-16","ASW","21","12",1,431.57,16.82,"1","24",6.02767592907055,2
14,"salinity",2015-03-11,107,24,24,"169-30","ASW","21","12",1,563.01,16.82,"1","24",6.30296690056003,2
15,"salinity",2015-03-11,107,24,24,"164-11","ASW","21","12",1,408.98,16.82,"1","24",5.9716699197798,2
16,"salinity",2015-03-11,107,24,24,"156-4","ASW","21","24",1,355.03,15.3,"1","24",5.8281511844847,2
17,"salinity",2015-03-11,107,24,24,"167-7","ASW","21","24",1,451.91,15.3,"1","24",6.07904034811374,2
18,"salinity",2015-03-11,107,24,24,"168-16","ASW","21","24",1,193.61,15.3,"1","24",5.18352360854596,2
19,"salinity",2015-03-11,107,24,24,"169-30","ASW","21","24",1,365.68,15.3,"1","24",5.85901827980768,2
20,"salinity",2015-03-11,107,24,24,"164-11","ASW","21","24",1,459.03,15.3,"1","24",6.09521626935139,2
21,"salinity",2015-03-11,107,24,24,"156-4","ASW","21","36",1,364.17,15.77,"1","24",5.85335124497835,2
22,"salinity",2015-03-11,107,24,24,"167-7","ASW","21","36",1,446.28,15.77,"1","24",6.06497055240172,2
23,"salinity",2015-03-11,107,24,24,"168-16","ASW","21","36",1,21.19,15.77,"1","24",1.69009581545156,2
24,"salinity",2015-03-11,107,24,24,"169-30","ASW","21","36",1,28.08,15.77,"1","24",2.51041194019636,2
25,"salinity",2015-03-11,107,24,24,"164-11","ASW","21","36",1,603.63,15.77,"1","24",6.37648882431136,2
1,"salinity",2015-03-12,108,48,24,"156-4","ASW","21","0",1,714.08,18.24,"1","24",6.54511974884933,3
2,"salinity",2015-03-12,108,48,24,"167-7","ASW","21","0",1,1060.62,18.24,"1","24",6.94926183913386,3
3,"salinity",2015-03-12,108,48,24,"168-16","ASW","21","0",1,479.11,18.24,"1","24",6.13311600756679,3
4,"salinity",2015-03-12,108,48,24,"169-30","ASW","21","0",1,944.62,18.24,"1","24",6.83128451763923,3
5,"salinity",2015-03-12,108,48,24,"164-11","ASW","21","0",1,1482.67,18.24,"1","24",7.2892213672422,3
6,"salinity",2015-03-12,108,48,24,"156-4","ASW","21","2",1,655.81,16.68,"1","24",6.46010787656534,3
7,"salinity",2015-03-12,108,48,24,"167-7","ASW","21","2",1,1855.4,16.68,"1","24",7.51682495635087,3
8,"salinity",2015-03-12,108,48,24,"168-16","ASW","21","2",1,542.84,16.68,"1","24",6.2656053489931,3
9,"salinity",2015-03-12,108,48,24,"169-30","ASW","21","2",1,709.29,16.68,"1","24",6.54046707021234,3
10,"salinity",2015-03-12,108,48,24,"164-11","ASW","21","2",1,839.85,16.68,"1","24",6.71316274070708,3
11,"salinity",2015-03-12,108,48,24,"156-4","ASW","21","12",1,669.54,16.09,"1","24",6.48226601904304,3
12,"salinity",2015-03-12,108,48,24,"167-7","ASW","21","12",1,853.03,16.09,"1","24",6.7297523833322,3
13,"salinity",2015-03-12,108,48,24,"168-16","ASW","21","12",1,1042.84,16.09,"1","24",6.93415375283667,3
14,"salinity",2015-03-12,108,48,24,"169-30","ASW","21","12",1,996.97,16.09,"1","24",6.88845012792413,3
15,"salinity",2015-03-12,108,48,24,"164-11","ASW","21","12",1,826.28,16.09,"1","24",6.69726878806097,3
16,"salinity",2015-03-12,108,48,24,"156-4","ASW","21","24",1,632.2,15.51,"1","24",6.42436646652627,3
17,"salinity",2015-03-12,108,48,24,"167-7","ASW","21","24",1,1264.78,15.51,"1","24",7.13031465970193,3
18,"salinity",2015-03-12,108,48,24,"168-16","ASW","21","24",1,190.39,15.51,"1","24",5.16410002442823,3
19,"salinity",2015-03-12,108,48,24,"169-30","ASW","21","24",1,539.49,15.51,"1","24",6.2614535156537,3
20,"salinity",2015-03-12,108,48,24,"164-11","ASW","21","24",1,783.45,15.51,"1","24",6.64371160509576,3
21,"salinity",2015-03-12,108,48,24,"156-4","ASW","21","36",1,466.49,15.86,"1","24",6.11064660367807,3
22,"salinity",2015-03-12,108,48,24,"167-7","ASW","21","36",1,680.87,15.86,"1","24",6.49980207813678,3
23,"salinity",2015-03-12,108,48,24,"168-16","ASW","21","36",1,20.42,15.86,"1","24",1.5173226235263,3
24,"salinity",2015-03-12,108,48,24,"169-30","ASW","21","36",1,28.42,15.86,"1","24",2.53051716104005,3
25,"salinity",2015-03-12,108,48,24,"164-11","ASW","21","36",1,999.81,15.86,"1","24",6.8915750827531,3
1,"salinity",2015-03-13,109,72,24,"156-4","ASW","21","0",1,1653.91,18.49,"1","24",7.39965493107709,4
2,"salinity",2015-03-13,109,72,24,"167-7","ASW","21","0",1,2767.82,18.49,"1","24",7.91911252461282,4
3,"salinity",2015-03-13,109,72,24,"168-16","ASW","21","0",1,577.1,18.49,"1","24",6.32545155524844,4
4,"salinity",2015-03-13,109,72,24,"169-30","ASW","21","0",1,1971.21,18.49,"1","24",7.57697855142271,4
5,"salinity",2015-03-13,109,72,24,"164-11","ASW","21","0",1,3219.52,18.49,"1","24",8.07122791199717,4
6,"salinity",2015-03-13,109,72,24,"156-4","ASW","21","2",1,1115.74,15.82,"1","24",7.00299272886898,4
7,"salinity",2015-03-13,109,72,24,"167-7","ASW","21","2",1,4638.94,15.82,"1","24",8.43882508082201,4
8,"salinity",2015-03-13,109,72,24,"168-16","ASW","21","2",1,1033.13,15.82,"1","24",6.92491716769339,4
9,"salinity",2015-03-13,109,72,24,"169-30","ASW","21","2",1,1453.75,15.82,"1","24",7.2709598583757,4
10,"salinity",2015-03-13,109,72,24,"164-11","ASW","21","2",1,1396.67,15.82,"1","24",7.2304545305658,4
11,"salinity",2015-03-13,109,72,24,"156-4","ASW","21","12",1,930.72,15.75,"1","24",6.81889127785277,4
12,"salinity",2015-03-13,109,72,24,"167-7","ASW","21","12",1,2051.69,15.75,"1","24",7.61871290768804,4
13,"salinity",2015-03-13,109,72,24,"168-16","ASW","21","12",1,2436.86,15.75,"1","24",7.79198139167623,4
14,"salinity",2015-03-13,109,72,24,"169-30","ASW","21","12",1,2144.99,15.75,"1","24",7.66352038752079,4
15,"salinity",2015-03-13,109,72,24,"164-11","ASW","21","12",1,1191.71,15.75,"1","24",7.06984011427465,4
16,"salinity",2015-03-13,109,72,24,"156-4","ASW","21","24",1,1079.98,16.16,"1","24",6.9696214826579,4
17,"salinity",2015-03-13,109,72,24,"167-7","ASW","21","24",1,2943.06,16.16,"1","24",7.98169912143453,4
18,"salinity",2015-03-13,109,72,24,"168-16","ASW","21","24",1,169.47,16.16,"1","24",5.03246201532236,4
19,"salinity",2015-03-13,109,72,24,"169-30","ASW","21","24",1,781.53,16.16,"1","24",6.64035937703139,4
20,"salinity",2015-03-13,109,72,24,"164-11","ASW","21","24",1,918.52,16.16,"1","24",6.80501355352022,4
21,"salinity",2015-03-13,109,72,24,"156-4","ASW","21","36",1,699.42,15.43,"1","24",6.52794329763264,4
22,"salinity",2015-03-13,109,72,24,"167-7","ASW","21","36",1,1248.81,15.43,"1","24",7.11751364708621,4
23,"salinity",2015-03-13,109,72,24,"168-16","ASW","21","36",1,20.09,15.43,"1","24",1.53901544813755,4
24,"salinity",2015-03-13,109,72,24,"169-30","ASW","21","36",1,29.96,15.43,"1","24",2.67621547758219,4
25,"salinity",2015-03-13,109,72,24,"164-11","ASW","21","36",1,1282.57,15.43,"1","24",7.14451767145434,4
1,"salinity",2015-03-14,110,96,24,"156-4","ASW","21","0",1,2950.17,18.89,"1","24",7.98319446668379,5
2,"salinity",2015-03-14,110,96,24,"167-7","ASW","21","0",1,6099.52,18.89,"1","24",8.71286358801325,5
3,"salinity",2015-03-14,110,96,24,"168-16","ASW","21","0",1,786.21,18.89,"1","24",6.64290392426814,5
4,"salinity",2015-03-14,110,96,24,"169-30","ASW","21","0",1,4668.91,18.89,"1","24",8.44462679964742,5
